customer_id,customer_name,industry,company_size,country,region,acquisition_date
13068,Mooney PLC,Manufacturing,Enterprise,San Marino,APAC,2024-07-16
13069,Hart-Reese,Retail,SMB,Croatia,North America,2023-08-05
13070,"Jackson, Briggs and Gray",Manufacturing,Mid-Market,Gabon,Europe,2024-03-13
13071,"Lucas, Hall and Ramirez",Manufacturing,Mid-Market,Korea,Europe,2023-03-07
13072,Holloway Group,Manufacturing,Enterprise,Norfolk Island,North America,2024-01-01
13073,"Bryant, Fletcher and Rodriguez",Retail,Mid-Market,China,North America,2024-02-22
13074,Sampson-Willis,Technology,Mid-Market,Djibouti,North America,2023-02-16
13075,Hudson-Gray,Manufacturing,SMB,Liechtenstein,North America,2025-06-04
13076,Williams-Newman,Retail,Mid-Market,Peru,North America,2023-03-12
13077,Garner-Nguyen,Technology,Mid-Market,Palau,LATAM,2023-07-05
13078,"Robinson, Peters and Tate",Healthcare,SMB,Micronesia,APAC,2026-04-12
13079,"Morales, Garcia and Hicks",Healthcare,Enterprise,Ireland,LATAM,2022-10-02
13080,Bishop Group,Manufacturing,Mid-Market,Cyprus,Europe,2025-05-19
13081,"Kelley, Garcia and Sanchez",Manufacturing,Enterprise,India,Europe,2026-03-22
13082,"Taylor, Shaffer and Goodman",Manufacturing,Mid-Market,Saint Pierre and Miquelon,North America,2024-02-10
13083,Zimmerman Group,Finance,SMB,United States of America,Europe,2025-12-24
13084,Lloyd-Castillo,Technology,Enterprise,Turkmenistan,APAC,2026-02-08
13085,Wolfe-Johnson,Technology,Enterprise,Madagascar,LATAM,2023-04-01
13086,"Brooks, Howard and Smith",Retail,Enterprise,Nigeria,Europe,2026-01-03
13087,"Campbell, Townsend and Watson",Healthcare,Enterprise,Montserrat,North America,2025-04-14
13088,Stein-Jones,Finance,Enterprise,New Caledonia,LATAM,2023-05-26
13089,Johnson and Sons,Technology,Mid-Market,Swaziland,Europe,2023-07-25
13090,Snow-Johnson,Retail,Mid-Market,Indonesia,APAC,2025-01-04
13091,Ramsey LLC,Technology,Enterprise,Uruguay,LATAM,2023-07-19
13092,"Williams, Brown and Mccarthy",Healthcare,SMB,Kenya,North America,2022-10-16
13093,Mcguire-Perkins,Manufacturing,Enterprise,Saint Vincent and the Grenadines,APAC,2023-06-03
13094,Padilla PLC,Healthcare,Mid-Market,Italy,APAC,2022-08-25
13095,"Hanna, Melton and Rodriguez",Finance,Mid-Market,British Virgin Islands,North America,2023-11-16
13096,"Lucas, Castro and Garrett",Finance,Mid-Market,Peru,APAC,2025-10-07
13097,Boone-Johnson,Manufacturing,SMB,Tokelau,North America,2025-03-11
13098,"Dixon, Crawford and Martin",Manufacturing,Enterprise,Papua New Guinea,APAC,2024-03-27
13099,"Arias, Morton and Gonzales",Manufacturing,SMB,Mozambique,LATAM,2023-03-24
13100,Haney Inc,Technology,SMB,Estonia,LATAM,2022-12-16
13101,"Ramirez, Bell and Gonzalez",Manufacturing,Mid-Market,China,North America,2025-03-07
13102,"Johnson, Romero and Green",Technology,SMB,Norway,APAC,2025-07-23
13103,"Taylor, Webb and Sims",Healthcare,Enterprise,Haiti,APAC,2023-08-24
13104,"Price, Salas and Shaw",Healthcare,Mid-Market,Russian Federation,Europe,2025-10-22
13105,"Estrada, Salas and Riley",Healthcare,SMB,Dominica,North America,2025-08-14
13106,Gilbert Ltd,Manufacturing,Enterprise,British Virgin Islands,North America,2026-03-30
13107,Chambers-Cisneros,Manufacturing,Mid-Market,Northern Mariana Islands,North America,2024-08-17
13108,Davis Inc,Healthcare,Enterprise,Comoros,APAC,2025-07-31
13109,Brooks-Smith,Manufacturing,SMB,Afghanistan,APAC,2023-02-06
13110,Knight-Perry,Healthcare,SMB,French Polynesia,APAC,2024-11-07
13111,"Garcia, Reed and Vazquez",Technology,SMB,Mongolia,North America,2024-02-26
13112,Wall Ltd,Retail,Enterprise,Jamaica,APAC,2025-12-31
13113,"Davis, Baker and Stone",Finance,Mid-Market,Lao People's Democratic Republic,APAC,2022-12-01
13114,"Foster, Drake and Richardson",Manufacturing,Mid-Market,Australia,Europe,2024-12-31
13115,"Rasmussen, Lyons and Clark",Healthcare,Enterprise,Myanmar,LATAM,2026-03-18
13116,"Jefferson, Adams and Mendoza",Manufacturing,Enterprise,Nicaragua,LATAM,2024-03-05
13117,Johnson Ltd,Retail,Enterprise,Northern Mariana Islands,APAC,2022-12-05
13118,Kennedy and Sons,Retail,SMB,British Virgin Islands,Europe,2025-10-03
13119,Weber Group,Finance,SMB,Falkland Islands (Malvinas),LATAM,2023-04-16
13120,Sanchez LLC,Finance,SMB,Malaysia,APAC,2023-06-07
13121,"Johnson, Johnson and Miller",Technology,Mid-Market,Morocco,Europe,2025-12-25
13122,"Dennis, Flowers and Turner",Healthcare,Enterprise,Micronesia,LATAM,2025-01-30
13123,Patterson LLC,Finance,SMB,Switzerland,LATAM,2023-08-24
13124,Davis-Ellis,Finance,SMB,Aruba,APAC,2025-04-03
13125,"Lewis, Morse and Cross",Finance,Enterprise,Gabon,LATAM,2025-05-01
13126,Parsons PLC,Manufacturing,Mid-Market,Yemen,North America,2022-09-27
13127,Walker-Johnson,Finance,Mid-Market,Barbados,APAC,2024-03-19
13128,"Flowers, Bernard and Taylor",Manufacturing,SMB,Guam,North America,2022-07-01
13129,"Zimmerman, Thompson and Mcconnell",Healthcare,Enterprise,Indonesia,APAC,2023-09-17
13130,Kelly LLC,Technology,SMB,Jamaica,LATAM,2024-06-24
13131,"Smith, Mason and Sims",Technology,Mid-Market,Saudi Arabia,APAC,2025-09-12
13132,Thomas and Sons,Retail,SMB,Guam,North America,2025-07-07
13133,"Young, Mitchell and Alexander",Retail,SMB,Syrian Arab Republic,Europe,2025-04-22
13134,"Case, Thompson and King",Manufacturing,Enterprise,Palestinian Territory,APAC,2025-12-06
13135,Hughes-Cox,Finance,Enterprise,Lithuania,Europe,2025-05-02
13136,Williams-Kelly,Manufacturing,Enterprise,Senegal,LATAM,2024-12-14
13137,"Valenzuela, Deleon and Reese",Healthcare,Mid-Market,Nauru,LATAM,2022-08-04
13138,Garcia-Arnold,Manufacturing,SMB,Lesotho,APAC,2022-11-01
13139,Watson-Robinson,Finance,SMB,Rwanda,APAC,2023-08-08
13140,Stanley Inc,Finance,Enterprise,China,LATAM,2024-11-26
13141,"Campos, Norton and Pearson",Finance,SMB,Monaco,LATAM,2023-09-02
13142,Medina-Frank,Retail,Enterprise,Congo,Europe,2025-05-12
13143,"Perry, Reid and Doyle",Finance,SMB,Syrian Arab Republic,LATAM,2026-02-10
13144,Bean Inc,Finance,Enterprise,Montserrat,LATAM,2025-07-20
13145,Beasley-Silva,Healthcare,Mid-Market,Reunion,Europe,2025-12-30
13146,"Lopez, West and Larson",Retail,Mid-Market,Kenya,APAC,2025-01-03
13147,Hernandez PLC,Retail,Enterprise,Antarctica (the territory South of 60 deg S),LATAM,2025-12-16
13148,Wilkins Group,Technology,SMB,Malta,LATAM,2024-03-05
13149,"Richardson, Black and Flowers",Finance,Enterprise,El Salvador,LATAM,2026-03-25
13150,Stevens LLC,Finance,Mid-Market,Poland,LATAM,2025-10-01
13151,Green-Stark,Manufacturing,Mid-Market,Faroe Islands,North America,2023-06-16
13152,Miller LLC,Manufacturing,Mid-Market,Somalia,Europe,2026-01-23
13153,"Wood, Parker and Avila",Manufacturing,Mid-Market,Yemen,APAC,2024-10-17
13154,Johnson-Castillo,Healthcare,Enterprise,Western Sahara,North America,2023-04-24
13155,Evans-Jackson,Healthcare,Mid-Market,Morocco,APAC,2023-12-20
13156,Pierce-Gonzales,Finance,SMB,Luxembourg,Europe,2023-05-03
13157,Morris Group,Finance,Mid-Market,Lesotho,Europe,2026-05-18
13158,"Young, Flynn and Riddle",Technology,Enterprise,Comoros,APAC,2022-09-30
13159,"Gonzales, Salazar and Hall",Technology,SMB,Yemen,North America,2023-04-23
13160,Wolfe-Cox,Technology,Enterprise,Kyrgyz Republic,North America,2023-03-07
13161,Goodman-Ruiz,Manufacturing,SMB,Burkina Faso,North America,2023-07-28
13162,Jones-Monroe,Retail,Mid-Market,Tanzania,North America,2024-06-23
13163,"Gillespie, Nguyen and Chung",Finance,Mid-Market,Croatia,LATAM,2024-07-16
13164,Silva-Lane,Retail,Enterprise,Mali,North America,2025-03-20
13165,"Jensen, Rivera and Stephenson",Technology,Enterprise,Swaziland,LATAM,2023-10-23
13166,Jenkins-Sanders,Retail,SMB,Ethiopia,North America,2025-04-28
13167,Dodson-Scott,Manufacturing,Enterprise,Brunei Darussalam,Europe,2025-06-27
13168,"Watson, Powell and Randall",Manufacturing,Mid-Market,Paraguay,APAC,2026-01-13
13169,Terry-Mendez,Finance,Mid-Market,Saint Lucia,North America,2022-08-06
13170,Fisher LLC,Finance,Mid-Market,Namibia,APAC,2026-05-02
13171,"Vasquez, Peterson and Hull",Finance,Enterprise,Saint Martin,APAC,2023-11-18
13172,"Rogers, Crawford and Sweeney",Manufacturing,Mid-Market,Tanzania,LATAM,2022-10-09
13173,Fernandez-Williams,Technology,Mid-Market,San Marino,Europe,2023-04-07
13174,Sanchez-Sanchez,Technology,Mid-Market,Rwanda,LATAM,2023-09-21
13175,Johnson-Mann,Healthcare,Enterprise,Cayman Islands,Europe,2023-03-25
13176,Davidson-Robinson,Retail,SMB,Lesotho,North America,2023-02-27
13177,George and Sons,Technology,Mid-Market,Tajikistan,North America,2026-04-07
13178,White Group,Manufacturing,Mid-Market,Bolivia,Europe,2024-05-20
13179,Gibson-Lawson,Technology,Mid-Market,Belgium,APAC,2025-02-23
13180,Cook PLC,Manufacturing,Mid-Market,Indonesia,Europe,2025-05-05
13181,Lane-Harrison,Manufacturing,SMB,United States of America,LATAM,2025-02-09
13182,Taylor-Rose,Retail,Mid-Market,Reunion,Europe,2023-04-19
13183,Johnson LLC,Technology,SMB,Finland,North America,2025-10-17
13184,Smith-Moore,Retail,Enterprise,Mongolia,APAC,2025-01-16
13185,"Smith, Pena and Smith",Retail,Enterprise,Paraguay,LATAM,2024-12-30
13186,Johnson PLC,Finance,SMB,Montenegro,North America,2026-02-15
13187,Leonard LLC,Retail,Enterprise,Albania,Europe,2022-06-17
13188,Lawson-Robertson,Finance,Enterprise,Isle of Man,LATAM,2024-08-15
13189,Guerrero Ltd,Healthcare,Mid-Market,Argentina,LATAM,2025-01-14
13190,Sullivan-Glenn,Manufacturing,SMB,Tunisia,LATAM,2024-04-11
13191,Short-Jordan,Healthcare,SMB,Afghanistan,LATAM,2024-12-30
13192,Lopez-Walker,Manufacturing,Mid-Market,Belize,North America,2025-05-25
13193,"Reid, Ellis and Davenport",Healthcare,Enterprise,Bangladesh,LATAM,2026-05-03
13194,"Fowler, Hancock and Smith",Finance,Mid-Market,Turks and Caicos Islands,LATAM,2025-04-06
13195,"Harrington, Andrews and Roman",Healthcare,Mid-Market,Germany,APAC,2022-09-07
13196,Reynolds-Kelley,Retail,Enterprise,North Macedonia,APAC,2022-09-09
13197,Cole-Myers,Technology,SMB,Saint Vincent and the Grenadines,Europe,2022-11-14
13198,"Lowery, Evans and Lindsey",Technology,Mid-Market,Guinea,North America,2024-09-09
13199,"Williams, Mckinney and Dawson",Healthcare,Mid-Market,Mexico,North America,2023-01-02
13200,Carter Ltd,Finance,Enterprise,Finland,LATAM,2023-08-09
13201,Davis Group,Healthcare,Enterprise,Qatar,LATAM,2022-07-04
13202,Henry Inc,Technology,SMB,Equatorial Guinea,North America,2023-06-09
13203,Jacobs-Jones,Finance,Enterprise,Armenia,APAC,2025-07-03
13204,Massey-Lopez,Manufacturing,SMB,French Southern Territories,LATAM,2026-05-10
13205,Rodriguez-Brock,Technology,SMB,Oman,LATAM,2022-07-07
13206,"Butler, Smith and Wright",Finance,Mid-Market,Germany,LATAM,2025-05-20
13207,Rodriguez and Sons,Healthcare,SMB,Lesotho,North America,2023-12-17
13208,Scott PLC,Healthcare,Enterprise,United States Minor Outlying Islands,LATAM,2025-12-31
13209,"Porter, Richards and Cummings",Finance,Mid-Market,Korea,Europe,2025-06-29
13210,Harris-Casey,Finance,Mid-Market,Norfolk Island,APAC,2025-05-27
13211,Gamble LLC,Manufacturing,SMB,Gibraltar,North America,2023-09-26
13212,"Wilson, Rush and Barton",Finance,Mid-Market,Benin,LATAM,2026-01-12
13213,Beck Group,Technology,Enterprise,Bolivia,APAC,2024-05-25
13214,"Wright, Jackson and Sexton",Healthcare,Enterprise,Pakistan,LATAM,2024-07-10
13215,Roberts-Moore,Manufacturing,SMB,Saint Helena,North America,2025-05-30
13216,Boyle Inc,Healthcare,Mid-Market,Brunei Darussalam,LATAM,2023-12-04
13217,"Owens, Clay and Bolton",Technology,Mid-Market,Fiji,North America,2023-06-10
13218,"Newton, Burns and Sparks",Healthcare,Mid-Market,Congo,North America,2023-04-18
13219,"Webb, Craig and Robinson",Finance,Enterprise,Albania,North America,2025-03-21
13220,Cruz Group,Technology,Enterprise,Denmark,LATAM,2022-09-18
13221,Hill-Cook,Technology,Mid-Market,Afghanistan,APAC,2025-06-05
13222,"Riggs, Thomas and Harris",Manufacturing,Mid-Market,France,Europe,2024-03-24
13223,"Cohen, Weaver and Hill",Manufacturing,SMB,Somalia,Europe,2024-12-16
13224,Freeman PLC,Retail,Enterprise,Guyana,Europe,2024-06-22
13225,Grant-Smith,Manufacturing,Enterprise,Korea,North America,2023-11-14
13226,Bailey-Weeks,Technology,SMB,Japan,North America,2025-09-21
13227,Hernandez PLC,Technology,Enterprise,Christmas Island,LATAM,2024-11-06
13228,"Evans, Peters and Guerra",Healthcare,Mid-Market,New Caledonia,LATAM,2026-03-27
13229,Roberts-Collins,Retail,SMB,China,North America,2022-11-06
13230,Richmond-Middleton,Technology,Mid-Market,Singapore,North America,2024-01-21
13231,"Porter, Bailey and Brown",Finance,Enterprise,Mauritania,LATAM,2024-02-15
13232,Hughes Ltd,Healthcare,Enterprise,Saint Pierre and Miquelon,North America,2024-12-06
13233,"Cardenas, Maddox and Fuller",Healthcare,Mid-Market,Tokelau,North America,2022-06-15
13234,George-Reyes,Finance,Mid-Market,Holy See (Vatican City State),LATAM,2024-05-08
13235,"Carter, Martinez and Sandoval",Technology,SMB,Nauru,Europe,2022-07-29
13236,"Craig, Cochran and Ryan",Finance,Enterprise,Hungary,APAC,2023-12-31
13237,Bright Inc,Finance,Enterprise,Belarus,LATAM,2023-12-15
13238,"Hatfield, Cox and Austin",Healthcare,SMB,Myanmar,LATAM,2025-03-26
13239,Ferguson-Martinez,Healthcare,SMB,Cayman Islands,North America,2025-04-16
13240,Oconnor-Taylor,Healthcare,Mid-Market,Turkey,APAC,2023-04-06
13241,Baker Group,Finance,Enterprise,Albania,LATAM,2025-09-27
13242,Martinez and Sons,Healthcare,Enterprise,Monaco,APAC,2023-04-04
13243,Atkins-Coffey,Manufacturing,Enterprise,Armenia,Europe,2023-12-12
13244,Moran-Brown,Technology,SMB,Lebanon,Europe,2024-09-05
13245,Barnes Inc,Healthcare,Mid-Market,Ghana,LATAM,2024-06-17
13246,"Day, Wilson and Robinson",Healthcare,Mid-Market,Cuba,Europe,2026-01-18
13247,"Drake, Cruz and Andrade",Finance,Enterprise,Greenland,LATAM,2024-05-31
13248,Arnold-Allison,Technology,Enterprise,Vanuatu,North America,2023-12-03
13249,Allen-Larson,Technology,Mid-Market,Jamaica,Europe,2024-02-24
13250,"Carlson, Reyes and White",Finance,Mid-Market,South Africa,North America,2023-12-06
13251,Hubbard LLC,Manufacturing,SMB,Christmas Island,APAC,2026-03-04
13252,Caldwell and Sons,Technology,SMB,Denmark,LATAM,2025-06-01
13253,Walker Inc,Healthcare,Enterprise,Ireland,North America,2023-09-20
13254,"Moore, Jones and Vargas",Manufacturing,SMB,Indonesia,APAC,2026-03-30
13255,"Williams, Arnold and Jones",Retail,SMB,New Zealand,APAC,2022-08-30
13256,Patton-Tucker,Retail,Mid-Market,United States Virgin Islands,North America,2022-11-16
13257,Wallace-Roy,Retail,Mid-Market,Uzbekistan,Europe,2024-01-07
13258,"May, Kelly and Snyder",Technology,Mid-Market,Switzerland,North America,2023-07-03
13259,"Martinez, Cooper and Clark",Technology,Enterprise,Chad,APAC,2023-08-28
13260,Huff Inc,Retail,SMB,Liechtenstein,Europe,2025-06-18
13261,"Jacobs, Flores and Hood",Manufacturing,SMB,Dominican Republic,APAC,2025-01-28
13262,"Hayes, Woods and Hayden",Healthcare,Enterprise,Poland,LATAM,2024-02-11
13263,Harris and Sons,Finance,SMB,Anguilla,APAC,2025-02-09
13264,Lee-Jones,Technology,SMB,Eritrea,LATAM,2024-02-18
13265,"Miller, Hogan and Leblanc",Manufacturing,Mid-Market,Nauru,APAC,2023-11-08
13266,Yoder LLC,Finance,Enterprise,Morocco,APAC,2022-11-21
13267,Gallagher Inc,Retail,Enterprise,Slovenia,LATAM,2023-04-18
13268,Lee-Decker,Retail,Enterprise,Wallis and Futuna,Europe,2022-10-23
13269,"King, Moran and Porter",Retail,Mid-Market,South Georgia and the South Sandwich Islands,LATAM,2024-09-12
13270,Simmons-Valencia,Retail,SMB,Japan,Europe,2024-07-12
13271,Alvarez-Casey,Technology,Enterprise,Australia,LATAM,2024-12-22
13272,Small PLC,Finance,SMB,Bosnia and Herzegovina,Europe,2026-01-10
13273,"Garza, Williamson and Davila",Retail,Mid-Market,United Arab Emirates,North America,2023-12-10
13274,"Flores, Hampton and Davis",Healthcare,SMB,Liberia,LATAM,2023-01-27
13275,"Stokes, Melendez and Fox",Technology,SMB,Mexico,LATAM,2026-03-03
13276,"Ryan, Scott and White",Retail,Enterprise,Djibouti,APAC,2024-10-18
13277,Mcdonald LLC,Technology,Enterprise,Haiti,LATAM,2022-11-15
13278,"Byrd, Lopez and Martin",Technology,Mid-Market,Martinique,Europe,2023-10-11
13279,"Rodriguez, Romero and Spears",Technology,Mid-Market,Croatia,APAC,2025-02-21
13280,Jones-Williams,Technology,SMB,Paraguay,APAC,2026-01-21
13281,"Salinas, Krause and Rosales",Retail,Enterprise,Barbados,Europe,2023-11-07
13282,Smith-Richardson,Finance,Mid-Market,Iran,LATAM,2024-10-03
13283,"Warren, Ellis and Nelson",Retail,Mid-Market,Comoros,North America,2025-02-03
13284,Cruz-Nguyen,Finance,SMB,Zambia,North America,2025-09-28
13285,Mitchell Inc,Healthcare,SMB,Cape Verde,LATAM,2023-08-17
13286,"Houston, Chaney and Jordan",Technology,Mid-Market,Turks and Caicos Islands,North America,2025-09-20
13287,"Drake, Khan and Lara",Healthcare,Mid-Market,Moldova,Europe,2026-02-19
13288,"Morris, Olson and Ball",Technology,Mid-Market,Ethiopia,Europe,2024-11-15
13289,"Diaz, Reid and King",Technology,Mid-Market,Myanmar,Europe,2026-03-23
13290,"Adams, Lawson and Howard",Finance,SMB,Bouvet Island (Bouvetoya),North America,2023-12-12
13291,Harrison-Tran,Manufacturing,Mid-Market,Liberia,North America,2024-03-18
13292,Hampton-Estrada,Retail,Mid-Market,Moldova,LATAM,2025-06-30
13293,Yang LLC,Retail,SMB,Gambia,Europe,2023-02-28
13294,Reed-Adams,Finance,Mid-Market,Mali,North America,2024-08-17
13295,Poole-Smith,Retail,Enterprise,Kazakhstan,North America,2025-12-18
13296,Hale Ltd,Manufacturing,SMB,Kyrgyz Republic,Europe,2025-03-29
13297,"Morrison, Orr and Stafford",Technology,Enterprise,French Guiana,North America,2023-02-12
13298,Diaz-Park,Technology,Enterprise,Switzerland,North America,2023-01-30
13299,Jones-Little,Technology,Enterprise,Tunisia,LATAM,2026-03-05
13300,Diaz-Smith,Manufacturing,Enterprise,Mongolia,APAC,2024-05-28
13301,"Bass, Livingston and Williams",Manufacturing,SMB,Haiti,APAC,2023-10-25
13302,Hamilton LLC,Healthcare,Mid-Market,Bhutan,APAC,2022-10-25
13303,"Davis, Choi and Cook",Healthcare,SMB,Niue,North America,2026-04-20
13304,Soto-Moran,Manufacturing,Enterprise,Georgia,APAC,2023-11-11
13305,"Macdonald, Smith and Lloyd",Retail,Mid-Market,Nepal,Europe,2024-02-21
13306,Prince Inc,Retail,Mid-Market,Turks and Caicos Islands,LATAM,2025-04-26
13307,Smith-Edwards,Retail,Mid-Market,Tunisia,North America,2025-06-01
13308,Chang LLC,Manufacturing,SMB,Croatia,LATAM,2024-03-24
13309,Griffin-Hansen,Technology,SMB,Mexico,APAC,2024-01-07
13310,Smith and Sons,Finance,Enterprise,Cambodia,APAC,2026-04-04
13311,"Neal, Lopez and Stephens",Healthcare,Mid-Market,Jamaica,LATAM,2026-03-24
13312,Mosley Ltd,Manufacturing,Enterprise,Cyprus,North America,2026-04-25
13313,Wilson Inc,Finance,SMB,Martinique,APAC,2023-06-19
13314,Moreno-Pineda,Healthcare,SMB,Equatorial Guinea,North America,2022-07-18
13315,Yang-Brown,Finance,Mid-Market,Saint Lucia,LATAM,2024-06-09
13316,Kelly PLC,Technology,Mid-Market,Gabon,North America,2026-05-17
13317,Saunders-Martinez,Healthcare,Mid-Market,American Samoa,LATAM,2025-11-13
13318,Vincent-Howard,Healthcare,Enterprise,Bahamas,LATAM,2025-05-19
13319,Stewart Ltd,Finance,SMB,Russian Federation,APAC,2024-01-22
13320,"Fernandez, Weaver and Andersen",Manufacturing,Enterprise,Nicaragua,APAC,2022-12-23
13321,"Johnson, Graham and Alexander",Retail,Mid-Market,Dominica,Europe,2023-09-05
13322,"Acosta, Turner and Pitts",Manufacturing,Mid-Market,Botswana,LATAM,2024-01-20
13323,Cook Ltd,Retail,SMB,Poland,APAC,2024-04-12
13324,Johnson PLC,Technology,Enterprise,Bouvet Island (Bouvetoya),North America,2025-11-30
13325,Mueller PLC,Technology,Enterprise,Burkina Faso,APAC,2026-05-03
13326,Benton-Moore,Finance,Mid-Market,Greenland,North America,2025-10-25
13327,"Hurley, Allen and Rodriguez",Manufacturing,Mid-Market,Iceland,APAC,2023-09-11
13328,"Conley, Lynch and Diaz",Technology,Enterprise,Andorra,APAC,2024-08-19
13329,Warren-Parker,Healthcare,Enterprise,Liberia,LATAM,2025-11-10
13330,"Thomas, Smith and Garcia",Healthcare,Mid-Market,Portugal,APAC,2024-02-25
13331,Fox-Meyer,Retail,Mid-Market,Canada,Europe,2023-01-10
13332,Bullock Ltd,Finance,Enterprise,Algeria,APAC,2026-05-14
13333,"Nguyen, Johnson and Patel",Technology,Mid-Market,Equatorial Guinea,North America,2024-11-14
13334,"King, Garcia and Logan",Technology,SMB,Holy See (Vatican City State),LATAM,2026-05-01
13335,Nguyen-Willis,Manufacturing,SMB,Belize,LATAM,2023-03-03
13336,"Perez, Johnson and Stewart",Technology,Mid-Market,Turkmenistan,North America,2024-06-06
13337,Gonzalez-Johnson,Finance,Mid-Market,Saint Pierre and Miquelon,Europe,2026-01-18
13338,"Russell, Wolf and Salazar",Manufacturing,Enterprise,Faroe Islands,Europe,2024-04-19
13339,Hodge LLC,Healthcare,SMB,Botswana,APAC,2025-09-25
13340,Hernandez-Kelly,Finance,SMB,Isle of Man,APAC,2023-08-08
13341,Kim-Black,Manufacturing,SMB,Uzbekistan,Europe,2024-11-02
13342,"Jennings, Norman and Myers",Finance,SMB,Gibraltar,LATAM,2024-04-21
